"site","hour","file","Ht","habitat"
"Battery_Island",9,"24747502641FE8A5_20250728_093402_000.wav",0.981647402934867,"Macro_Forest"
"Battery_Island",9,"24747502641FE8A5_20250723_095513_000.wav",0.931310319589703,"Macro_Forest"
"Battery_Island",9,"24747502641FE8A5_20250728_095902_000.wav",0.976503484564906,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250727_103002_000.wav",0.909116095907784,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250726_102602_000.wav",0.936180951783932,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250724_102801_000.wav",0.916803552030781,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250727_105102_000.wav",0.919534175976227,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250727_102202_000.wav",0.931686994206967,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250724_100701_000.wav",0.91863278239515,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250724_105901_000.wav",0.917830057697785,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250726_105102_000.wav",0.958149197781035,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250723_105213_000.wav",0.92911420609407,"Macro_Forest"
"Battery_Island",10,"24747502641FE8A5_20250727_103902_000.wav",0.918084488532176,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250726_114902_000.wav",0.912508619791355,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250728_112302_000.wav",0.908213564690702,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250728_112202_000.wav",0.915936695707453,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250723_111013_000.wav",0.90802320721889,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250724_111301_000.wav",0.917412163338707,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250727_111502_000.wav",0.926486221115749,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250728_114802_000.wav",0.974594446974934,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250724_112701_000.wav",0.917709441499601,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250728_114402_000.wav",0.951783986056325,"Macro_Forest"
"Battery_Island",11,"24747502641FE8A5_20250728_115602_000.wav",0.92291822946294,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250724_121201_000.wav",0.916802111026571,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250726_125832_000.wav",0.968671690580238,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250726_120402_000.wav",0.912295684585739,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250727_124132_000.wav",0.988143457485407,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250728_122402_000.wav",0.907932884637391,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250725_124932_000.wav",0.983296135387502,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250728_120902_000.wav",0.975426514479929,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250727_123432_000.wav",0.983761514331823,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250727_124532_000.wav",0.986487325353427,"Macro_Forest"
"Battery_Island",12,"24747502641FE8A5_20250726_125732_000.wav",0.981210863334388,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250727_132532_000.wav",0.957435087627465,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250724_130331_000.wav",0.986140123538577,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250728_132732_000.wav",0.984845558053742,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250725_135132_000.wav",0.988743358936396,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250727_135732_000.wav",0.975288591965093,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250725_133932_000.wav",0.983684338064636,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250725_134632_000.wav",0.967123615045653,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250725_134532_000.wav",0.976946808717564,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250723_131643_000.wav",0.985411702418531,"Macro_Forest"
"Battery_Island",13,"24747502641FE8A5_20250726_134832_000.wav",0.986323135096338,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250724_141831_000.wav",0.984744715953388,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250726_144632_000.wav",0.982698243689943,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250728_142132_000.wav",0.985456663174982,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250728_142532_000.wav",0.97653497786152,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250724_144931_000.wav",0.982777403434598,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250728_141432_000.wav",0.974522169103655,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250727_140232_000.wav",0.972667556132109,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250727_142432_000.wav",0.985690638022529,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250723_142243_000.wav",0.982159826493716,"Macro_Forest"
"Battery_Island",14,"24747502641FE8A5_20250727_144032_000.wav",0.986707255966083,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250724_155131_000.wav",0.985222656725998,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250724_153231_000.wav",0.988382559160553,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250727_153632_000.wav",0.98849056577611,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250724_155831_000.wav",0.987825426871447,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250723_154743_000.wav",0.984060381010755,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250727_150732_000.wav",0.984360323026527,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250724_154431_000.wav",0.984449010651436,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250725_155032_000.wav",0.983853443981945,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250726_150332_000.wav",0.988919151858994,"Macro_Forest"
"Battery_Island",15,"24747502641FE8A5_20250723_150343_000.wav",0.982918950626156,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250728_162632_000.wav",0.988726911266569,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250728_161132_000.wav",0.986524006018957,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250723_164943_000.wav",0.983109865058715,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250725_161832_000.wav",0.982102114104485,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250727_160532_000.wav",0.984521514207066,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250728_163032_000.wav",0.983140572832927,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250728_161532_000.wav",0.988078154946315,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250727_160932_000.wav",0.987605258141644,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250726_164932_000.wav",0.989117172408353,"Macro_Forest"
"Battery_Island",16,"24747502641FE8A5_20250724_162431_000.wav",0.984927470888498,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250728_172932_000.wav",0.985517885337372,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250725_170032_000.wav",0.975096543980286,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250724_175331_000.wav",0.982543861905736,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250726_171432_000.wav",0.982873489434599,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250724_173831_000.wav",0.975203062524894,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250724_173731_000.wav",0.984200279087786,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250723_175743_000.wav",0.985429526956961,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250723_171243_000.wav",0.986196539860111,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250723_170743_000.wav",0.984838289937881,"Macro_Forest"
"Battery_Island",17,"24747502641FE8A5_20250727_171732_000.wav",0.98503796527267,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250725_180232_000.wav",0.989006179628904,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250727_182132_000.wav",0.98705228520822,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250724_182631_000.wav",0.980397145038638,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250723_181643_000.wav",0.985194548315728,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250726_182532_000.wav",0.986284902942486,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250726_181832_000.wav",0.987015631655679,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250724_181631_000.wav",0.976746135151989,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250728_182732_000.wav",0.985458575524946,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250726_185332_000.wav",0.98541021823537,"Macro_Forest"
"Battery_Island",18,"24747502641FE8A5_20250728_185632_000.wav",0.989445220912273,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250728_192632_000.wav",0.989557238805825,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250723_195443_000.wav",0.987216658037389,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250723_191843_000.wav",0.983318949216264,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250727_190032_000.wav",0.987391110132656,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250727_193032_000.wav",0.987789258167768,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250726_193732_000.wav",0.986388745314938,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250725_193432_000.wav",0.983896457205295,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250726_192832_000.wav",0.984290653330003,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250723_193243_000.wav",0.98392093051866,"Macro_Forest"
"Battery_Island",19,"24747502641FE8A5_20250728_190532_000.wav",0.98817579443949,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250727_203332_000.wav",0.985128945256414,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250725_202732_000.wav",0.986309875927429,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250728_204632_000.wav",0.987050567256548,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250727_205732_000.wav",0.985356691815333,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250724_201331_000.wav",0.977607339060106,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250723_205243_000.wav",0.990213908696189,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250728_201832_000.wav",0.985321782335485,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250728_202832_000.wav",0.976746556224139,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250725_203832_000.wav",0.989355258344936,"Macro_Forest"
"Battery_Island",20,"24747502641FE8A5_20250728_203832_000.wav",0.985096260193839,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250723_215443_000.wav",0.988016431889593,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250727_210632_000.wav",0.985130406312484,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250723_211743_000.wav",0.982805285022243,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250723_214343_000.wav",0.986070457140302,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250728_214732_000.wav",0.985958323786645,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250723_212043_000.wav",0.980913170326031,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250723_212843_000.wav",0.989484797353312,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250724_212331_000.wav",0.980317442096428,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250723_212243_000.wav",0.988626521796862,"Macro_Forest"
"Battery_Island",21,"24747502641FE8A5_20250723_214143_000.wav",0.987061258750498,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250726_221632_000.wav",0.984605249332023,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250726_221332_000.wav",0.986821544612963,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250724_222131_000.wav",0.988120080184068,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250728_221732_000.wav",0.968499454360519,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250724_220331_000.wav",0.986911892050798,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250724_221631_000.wav",0.987694629598071,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250724_224631_000.wav",0.987432470521072,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250725_225832_000.wav",0.988711970250654,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250725_222532_000.wav",0.982561374153162,"Macro_Forest"
"Battery_Island",22,"24747502641FE8A5_20250727_222532_000.wav",0.98616425332828,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250726_232032_000.wav",0.988593897217449,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250728_235432_000.wav",0.989739068370514,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250728_233832_000.wav",0.989506237254629,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250726_231932_000.wav",0.988066719381372,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250726_235632_000.wav",0.985617512524849,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250727_231732_000.wav",0.987047412770676,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250727_231332_000.wav",0.985520793365401,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250724_235131_000.wav",0.984240965218633,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250723_230443_000.wav",0.990066387895434,"Macro_Forest"
"Battery_Island",23,"24747502641FE8A5_20250724_233931_000.wav",0.98386461076894,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250725_002201_000.wav",0.983517558940956,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250726_005302_000.wav",0.985537414219348,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250724_004201_000.wav",0.9702606691463,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250723_005701_000.wav",0.976654439876939,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250727_004902_000.wav",0.985651769314903,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250727_004602_000.wav",0.981623848362218,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250723_001701_000.wav",0.983314492015851,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250728_000102_000.wav",0.970227617939946,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250727_002402_000.wav",0.985642066607843,"Macro_Forest"
"Crow_Island",0,"24747502641FE8E8_20250724_001801_000.wav",0.979529526551737,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250725_011401_000.wav",0.984859435748275,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250728_012002_000.wav",0.985003674569174,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250723_010801_000.wav",0.982093536365273,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250728_015402_000.wav",0.97885833353956,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250727_014002_000.wav",0.983831978111284,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250725_010901_000.wav",0.984883969468033,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250726_011502_000.wav",0.985990536488848,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250723_013901_000.wav",0.977527250522104,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250725_012701_000.wav",0.986868437657455,"Macro_Forest"
"Crow_Island",1,"24747502641FE8E8_20250725_011801_000.wav",0.982779812360199,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250723_021701_000.wav",0.980931091920052,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250728_024702_000.wav",0.983698920106766,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250724_020601_000.wav",0.982910232550605,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250726_023902_000.wav",0.98768060128347,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250724_023201_000.wav",0.986116438991459,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250723_023801_000.wav",0.973792516014686,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250725_023001_000.wav",0.985285181634482,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250724_021801_000.wav",0.976392865136757,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250728_024302_000.wav",0.983914281940243,"Macro_Forest"
"Crow_Island",2,"24747502641FE8E8_20250725_024701_000.wav",0.984129268728282,"Macro_Forest"
"Crow_Island",3,"24747502641FE8E8_20250725_034001_000.wav",0.98382230432695,"Macro_Forest"
"Crow_Island",3,"24747502641FE8E8_20250723_032801_000.wav",0.982256004687261,"Macro_Forest"
"Crow_Island",3,"24747502641FE8E8_20250725_030001_000.wav",0.985568176639822,"Macro_Forest"
